"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 02, 1987","20.99","22.58","22.67","20.94","118.25K","-1.78%"
"Jul 26, 1987","21.37","20.50","21.75","20.45","117.81K","3.89%"
"Jul 19, 1987","20.57","22.25","22.34","20.54","125.20K","-8.13%"
"Jul 12, 1987","22.39","21.41","22.76","21.27","90.43K","4.97%"
"Jul 05, 1987","21.33","20.79","21.37","20.73","93.85K","3.49%"
"Jun 28, 1987","20.61","20.65","20.70","20.21","87.02K","1.83%"
"Jun 21, 1987","20.24","20.72","20.95","19.31","149.85K","-2.03%"
"Jun 14, 1987","20.66","19.87","20.66","19.86","72.11K","3.77%"
"Jun 07, 1987","19.91","19.81","19.96","19.70","52.03K","0.61%"
"May 31, 1987","19.79","19.36","20.00","19.33","93.73K","2.12%"
"May 24, 1987","19.38","19.25","19.45","19.16","55.60K","0.16%"
"May 17, 1987","19.35","19.92","20.01","18.90","92.99K","-2.27%"
"May 10, 1987","19.80","19.39","19.83","19.18","81.70K","2.80%"
"May 03, 1987","19.26","18.83","19.28","18.81","84.55K","2.28%"
"Apr 26, 1987","18.83","18.69","18.90","18.54","87.28K","0.80%"
"Apr 19, 1987","18.68","18.64","19.10","18.54","75.10K","0.21%"
"Apr 12, 1987","18.64","18.06","18.71","17.73","87.06K","2.93%"
"Apr 05, 1987","18.11","18.62","18.92","18.05","92.16K","-3.16%"
"Mar 29, 1987","18.70","18.54","18.96","18.46","80.90K","0.43%"
"Mar 22, 1987","18.62","18.67","18.70","18.50","37.55K","-0.27%"
"Mar 15, 1987","18.67","18.41","19.08","18.31","86.15K","1.69%"
"Mar 08, 1987","18.36","18.34","18.51","17.91","81.75K","1.27%"
"Mar 01, 1987","18.13","16.27","18.18","16.17","137.40K","9.22%"
"Feb 22, 1987","16.60","17.77","17.77","16.05","89.79K","-6.58%"
"Feb 15, 1987","17.77","17.89","17.92","17.25","58.26K","-0.45%"
"Feb 08, 1987","17.85","18.28","18.47","17.75","69.87K","-3.20%"
"Feb 01, 1987","18.44","18.69","18.71","18.04","72.84K","-1.65%"
"Jan 25, 1987","18.75","18.78","18.83","18.42","60.56K","-0.05%"
"Jan 18, 1987","18.76","19.09","19.10","18.45","70.09K","-1.78%"
"Jan 11, 1987","19.10","19.04","19.43","18.71","57.20K","1.76%"
"Jan 04, 1987","18.77","18.17","18.78","17.88","65.09K","3.53%"
"Dec 28, 1986","18.13","17.42","18.19","17.40","47.63K","4.98%"
"Dec 21, 1986","17.27","16.21","17.30","16.21","36.96K","6.54%"
"Dec 14, 1986","16.21","16.25","16.69","15.35","58.10K","0.68%"
"Dec 07, 1986","16.10","15.08","16.25","14.88","51.51K","6.41%"
"Nov 30, 1986","15.13","15.13","15.38","14.96","45.26K","0.87%"
"Nov 23, 1986","15.00","15.41","15.44","14.72","47.97K","-2.47%"
"Nov 16, 1986","15.38","15.79","15.83","14.98","58.03K","-1.66%"
"Nov 09, 1986","15.64","15.32","15.77","15.18","42.08K","3.23%"
"Nov 02, 1986","15.15","15.17","15.44","14.68","57.91K","-0.79%"
"Oct 26, 1986","15.27","14.85","15.65","13.52","115.61K","1.66%"
"Oct 19, 1986","15.02","15.01","15.60","14.93","75.62K","1.49%"
"Oct 12, 1986","14.80","15.00","15.05","14.15","41.43K","-0.87%"
"Oct 05, 1986","14.93","14.67","15.53","14.60","32.77K","0.40%"
"Sep 28, 1986","14.87","14.63","15.40","14.60","39.82K","3.05%"
"Sep 21, 1986","14.43","14.40","14.78","13.90","49.75K","-0.35%"
"Sep 14, 1986","14.48","14.85","14.90","13.80","33.12K","-3.85%"
"Sep 07, 1986","15.06","16.10","16.20","14.46","49.83K","-8.00%"
"Aug 31, 1986","16.37","16.20","16.56","16.05","42.38K","2.96%"
"Aug 24, 1986","15.90","15.44","16.07","15.41","38.38K","2.65%"
"Aug 17, 1986","15.49","16.00","16.05","14.60","48.48K","-2.09%"
"Aug 10, 1986","15.82","14.94","15.85","14.82","46.75K","6.68%"
"Aug 03, 1986","14.83","11.80","16.50","11.75","112.81K","28.40%"
"Jul 27, 1986","11.55","10.68","11.90","10.65","71.27K","5.96%"
"Jul 20, 1986","10.90","13.25","13.50","10.70","61.34K","-15.24%"
"Jul 13, 1986","12.86","10.75","13.31","10.70","53.28K","15.54%"
"Jul 06, 1986","11.13","11.38","11.50","10.75","55.56K","-7.17%"
"Jun 29, 1986","11.99","12.80","13.00","11.96","39.09K","-10.52%"
"Jun 22, 1986","13.40","12.90","13.63","12.82","55.46K","-8.78%"
"Jun 15, 1986","14.69","13.85","14.90","13.38","45.03K","6.37%"
"Jun 08, 1986","13.81","12.60","13.97","12.50","48.39K","8.23%"
"Jun 01, 1986","12.76","13.98","14.10","12.73","65.92K","-10.77%"
"May 25, 1986","14.30","15.40","15.47","14.15","52.44K","-8.27%"
"May 18, 1986","15.59","16.45","17.20","14.50","74.41K","-3.53%"
"May 11, 1986","16.16","15.80","16.20","15.18","50.27K","1.89%"
"May 04, 1986","15.86","14.75","15.90","14.11","63.14K","7.67%"
"Apr 27, 1986","14.73","13.80","14.95","13.08","68.49K","10.01%"
"Apr 20, 1986","13.39","11.70","13.92","11.70","68.18K","12.33%"
"Apr 13, 1986","11.92","13.33","13.80","11.25","38.53K","-12.42%"
"Apr 06, 1986","13.61","13.55","14.40","12.20","61.81K","6.83%"
"Mar 30, 1986","12.74","11.14","12.80","9.75","59.23K","11.36%"
"Mar 23, 1986","11.44","11.63","12.47","11.00","46.70K","-17.93%"
"Mar 16, 1986","13.94","13.38","14.18","12.30","49.33K","9.59%"
"Mar 09, 1986","12.72","12.00","14.15","11.90","38.17K","3.58%"
"Mar 02, 1986","12.28","12.85","13.60","11.49","46.81K","-7.39%"
"Feb 23, 1986","13.26","14.53","15.70","12.70","54.16K","-2.00%"
"Feb 16, 1986","13.53","15.80","15.95","13.40","38.40K","-15.49%"
"Feb 09, 1986","16.01","18.30","18.68","15.45","39.17K","-9.45%"
"Feb 02, 1986","17.68","17.93","18.00","15.35","60.05K","-6.11%"
"Jan 26, 1986","18.83","19.83","21.37","18.75","47.83K","-3.44%"
"Jan 19, 1986","19.50","21.19","22.80","18.60","44.92K","-17.13%"
"Jan 12, 1986","23.53","25.38","25.58","23.40","30.81K","-8.76%"
"Jan 05, 1986","25.79","26.23","26.60","25.30","32.88K","-0.69%"
"Dec 29, 1985","25.97","26.98","27.01","25.20","23.11K","-3.42%"
"Dec 22, 1985","26.89","25.69","26.90","25.53","13.47K","4.35%"
"Dec 15, 1985","25.77","27.71","27.80","25.65","27.43K","-5.85%"
"Dec 08, 1985","27.37","27.78","27.95","24.80","51.63K","-4.77%"
"Dec 01, 1985","28.74","29.30","29.85","28.55","36.00K","-3.39%"
"Nov 24, 1985","29.75","31.00","31.17","29.74","23.82K","-3.75%"
"Nov 17, 1985","30.91","30.87","31.82","30.53","32.57K","-0.19%"
"Nov 10, 1985","30.97","30.64","31.50","30.61","27.74K","1.71%"
"Nov 03, 1985","30.45","30.25","30.54","29.93","29.27K","0.20%"
"Oct 27, 1985","30.39","29.77","30.49","29.75","33.68K","2.50%"
"Oct 20, 1985","29.65","29.51","30.60","28.85","32.21K","0.44%"
"Oct 13, 1985","29.52","28.79","29.56","28.75","19.75K","2.75%"
"Oct 06, 1985","28.73","28.87","29.32","28.57","15.51K","-0.93%"
"Sep 29, 1985","29.00","28.83","29.52","28.80","22.97K","0.24%"
"Sep 22, 1985","28.93","28.13","29.19","27.95","23.92K","0.73%"
"Sep 15, 1985","28.72","27.93","28.80","27.85","19.52K","2.53%"
"Sep 08, 1985","28.01","27.64","28.19","27.37","27.11K","0.94%"
"Sep 01, 1985","27.75","28.23","28.37","27.70","22.78K","-1.18%"
"Aug 25, 1985","28.08","27.96","28.32","27.82","18.24K","0.47%"
"Aug 18, 1985","27.95","27.99","28.24","27.71","24.19K","-0.29%"
"Aug 11, 1985","28.03","27.49","28.13","27.46","20.61K","2.41%"
"Aug 04, 1985","27.37","27.43","27.46","27.16","13.51K","0.22%"
"Jul 28, 1985","27.31","27.36","27.52","27.01","19.96K","0.04%"
"Jul 21, 1985","27.30","27.39","27.70","26.96","35.21K","-0.36%"
"Jul 14, 1985","27.40","27.11","27.64","27.05","22.64K","1.07%"
"Jul 07, 1985","27.11","26.79","27.70","26.69","25.07K","0.74%"
"Jun 30, 1985","26.91","26.80","27.04","26.58","11.09K","0.15%"
"Jun 23, 1985","26.87","26.80","27.14","26.74","25.27K","-0.19%"
"Jun 16, 1985","26.92","27.10","27.40","26.63","26.70K","-1.36%"
"Jun 09, 1985","27.29","26.82","27.48","26.70","20.02K","1.37%"
"Jun 02, 1985","26.92","27.64","27.64","26.85","29.63K","-3.30%"
"May 26, 1985","27.84","27.54","27.99","27.51","24.31K","0.51%"
"May 19, 1985","27.70","27.80","28.14","26.98","32.44K","-0.36%"
"May 12, 1985","27.80","27.32","28.01","27.32","16.74K","1.53%"
"May 05, 1985","27.38","27.30","27.76","27.04","17.70K","0.33%"
"Apr 28, 1985","27.29","27.82","27.90","27.10","25.99K","-2.33%"
"Apr 21, 1985","27.94","29.38","30.00","27.48","27.12K","-4.67%"
"Apr 14, 1985","29.31","28.85","29.33","28.66","15.82K","2.20%"
"Apr 07, 1985","28.68","28.94","29.25","28.55","19.59K","-0.76%"
"Mar 31, 1985","28.90","28.36","28.96","28.34","20.71K","2.16%"
"Mar 24, 1985","28.29","28.06","28.61","27.94","26.57K","0.18%"
"Mar 17, 1985","28.24","28.50","29.07","27.83","27.64K","-0.28%"
"Mar 10, 1985","28.32","27.77","28.38","27.56","22.98K","2.09%"
"Mar 03, 1985","27.74","27.24","28.10","27.22","30.11K","1.99%"
"Feb 24, 1985","27.20","26.45","27.22","26.32","37.33K","1.64%"
"Feb 17, 1985","26.76","27.38","27.40","26.73","28.33K","-3.74%"
"Feb 10, 1985","27.80","27.91","28.06","27.21","27.41K","0.76%"
"Feb 03, 1985","27.59","26.75","27.60","26.38","36.04K","3.18%"
"Jan 27, 1985","26.74","24.84","26.75","24.66","60.04K","5.90%"
"Jan 20, 1985","25.25","25.93","26.04","25.02","35.79K","-1.67%"
"Jan 13, 1985","25.68","26.03","26.27","25.39","20.56K","-0.35%"
"Jan 06, 1985","25.77","25.73","26.00","25.31","23.24K","2.34%"
"Dec 30, 1984","25.18","26.15","26.20","25.15","22.77K","-4.66%"
"Dec 23, 1984","26.41","26.57","26.86","26.29","12.96K","-0.34%"
"Dec 16, 1984","26.50","26.70","26.96","26.04","30.41K","0.19%"
"Dec 09, 1984","26.45","27.34","27.50","26.28","16.55K","-3.68%"
"Dec 02, 1984","27.46","27.21","27.87","27.18","17.65K","0.55%"
"Nov 25, 1984","27.31","27.40","27.63","27.00","25.25K","-1.55%"
"Nov 18, 1984","27.74","28.02","28.08","27.70","10.73K","-1.21%"
"Nov 11, 1984","28.08","28.42","28.56","28.01","18.09K","-1.58%"
"Nov 04, 1984","28.53","28.61","28.87","28.48","17.12K","-0.42%"
"Oct 28, 1984","28.65","28.49","28.75","28.04","23.85K","0.24%"
"Oct 21, 1984","28.58","28.07","28.89","28.01","28.66K","3.18%"
"Oct 14, 1984","27.70","29.11","29.12","26.30","15.69K","-4.68%"
"Oct 07, 1984","29.06","29.37","29.53","29.02","11.65K","-1.16%"
"Sep 30, 1984","29.40","29.64","29.72","29.38","8.22K","-0.88%"
"Sep 23, 1984","29.66","29.53","29.75","29.47","8.45K","0.64%"
"Sep 16, 1984","29.47","29.23","29.85","29.16","9.84K","0.65%"
"Sep 09, 1984","29.28","29.23","29.57","29.10","9.24K","0.21%"
"Sep 02, 1984","29.22","29.06","29.37","28.84","8.30K","-0.03%"
"Aug 26, 1984","29.23","29.95","29.96","29.19","10.49K","-2.27%"
"Aug 19, 1984","29.91","29.41","30.00","29.35","15.01K","3.03%"
"Aug 12, 1984","29.03","29.04","29.31","28.95","11.53K","-0.17%"
"Aug 05, 1984","29.08","28.74","29.46","28.62","13.89K","1.04%"
"Jul 29, 1984","28.78","27.62","29.45","27.55","21.39K","3.90%"
"Jul 22, 1984","27.70","28.20","28.65","27.63","19.26K","-2.74%"
"Jul 15, 1984","28.48","28.90","29.02","28.36","12.19K","-1.62%"
"Jul 08, 1984","28.95","29.59","29.60","28.95","11.27K","-2.36%"
"Jul 01, 1984","29.65","29.82","29.99","29.40","5.73K","-0.34%"
"Jun 24, 1984","29.75","29.30","29.80","29.18","11.26K","1.67%"
"Jun 17, 1984","29.26","29.95","29.99","29.04","11.02K","-2.56%"
"Jun 10, 1984","30.03","30.34","30.38","29.95","7.96K","-1.12%"
"Jun 03, 1984","30.37","30.71","30.78","30.33","7.31K","-1.07%"
"May 27, 1984","30.70","30.87","30.92","30.59","6.37K","-0.58%"
"May 20, 1984","30.88","31.20","31.21","30.50","10.85K","0.42%"
"May 13, 1984","30.75","30.39","31.50","30.39","10.98K","1.28%"
"May 06, 1984","30.36","30.24","30.40","30.12","6.87K","0.36%"
"Apr 29, 1984","30.25","30.36","30.37","30.10","9.78K","-0.59%"
"Apr 22, 1984","30.43","30.52","30.71","30.35","12.75K","-0.29%"
"Apr 15, 1984","30.52","30.63","30.76","30.42","9.00K","-0.52%"
"Apr 08, 1984","30.68","30.67","30.82","30.61","7.50K","-0.23%"
"Apr 01, 1984","30.75","30.81","30.88","30.66","7.45K","-0.32%"
"Mar 25, 1984","30.85","30.66","31.10","30.56","10.00K","0.78%"
"Mar 18, 1984","30.61","30.24","30.67","30.13","10.24K","-0.10%"
"Mar 11, 1984","30.64","30.94","31.05","30.72","9.45K","-1.13%"
"Mar 04, 1984","30.99","30.68","30.99","30.60","8.66K","0.94%"
"Feb 26, 1984","30.70","30.08","31.10","29.97","13.12K","1.99%"
"Feb 19, 1984","30.10","30.06","30.15","29.55","9.63K","0.67%"
"Feb 12, 1984","29.90","29.81","29.98","29.45","10.42K","0.23%"
"Feb 05, 1984","29.83","30.06","30.22","29.75","6.61K","-0.93%"
"Jan 29, 1984","30.11","29.85","30.38","29.85","6.33K","-0.10%"
"Jan 22, 1984","30.14","29.47","30.20","29.40","10.10K","0.84%"
"Jan 15, 1984","29.89","29.71","30.01","29.40","5.60K","1.05%"
"Jan 08, 1984","29.58","29.47","29.70","29.08","5.41K","1.37%"
"Jan 01, 1984","29.18","29.25","30.10","28.95","4.75K","-1.42%"
"Dec 25, 1983","29.60","29.59","30.17","29.36","6.15K","0.54%"
"Dec 18, 1983","29.44","28.27","29.50","28.27","9.21K","3.05%"
"Dec 11, 1983","28.57","29.38","29.50","28.57","5.27K","-2.52%"
"Dec 04, 1983","29.31","29.40","29.40","29.00","3.17K","-0.24%"
"Nov 27, 1983","29.38","29.43","29.90","29.11","5.44K","0.65%"
"Nov 20, 1983","29.19","29.07","29.28","29.03","3.10K","0.00%"
"Nov 13, 1983","29.19","30.07","30.27","28.84","5.79K","-3.15%"
"Nov 06, 1983","30.14","30.41","30.48","30.10","4.09K","-1.05%"
"Oct 30, 1983","30.46","30.16","30.55","30.16","4.13K","0.66%"
"Oct 23, 1983","30.26","30.42","30.48","30.18","4.51K","-0.23%"
"Oct 16, 1983","30.33","30.45","30.68","30.15","4.74K","-0.72%"
"Oct 09, 1983","30.55","30.75","30.85","30.41","2.10K","0.26%"
"Oct 02, 1983","30.47","30.32","30.80","29.70","3.27K","0.36%"
"Sep 25, 1983","30.36","31.26","31.30","30.20","2.58K","-3.00%"
"Sep 18, 1983","31.30","31.50","31.56","31.20","1.44K","-0.79%"
"Sep 11, 1983","31.55","31.22","31.65","31.14","1.77K","1.09%"
"Sep 04, 1983","31.21","31.48","31.48","31.20","0.97K","-1.14%"
"Aug 28, 1983","31.57","31.75","31.75","31.53","0.65K","-0.72%"
"Aug 21, 1983","31.80","31.50","31.81","31.50","0.96K","0.47%"
"Aug 14, 1983","31.65","31.99","32.04","31.58","0.77K","-1.06%"
"Aug 07, 1983","31.99","32.05","32.23","31.91","0.94K","-0.50%"
"Jul 31, 1983","32.15","32.05","32.35","31.91","0.87K","0.47%"
"Jul 24, 1983","32.00","31.35","32.02","31.35","1.14K","1.72%"
"Jul 17, 1983","31.46","31.80","31.80","31.43","0.85K","-0.76%"
"Jul 10, 1983","31.70","31.50","31.92","31.50","1.42K","0.96%"
"Jul 03, 1983","31.40","31.30","31.45","31.00","1.24K","0.16%"
"Jun 26, 1983","31.35","31.20","31.45","31.05","0.92K","0.48%"
"Jun 19, 1983","31.20","31.37","31.58","30.85","1.31K","-0.64%"
"Jun 12, 1983","31.40","30.86","31.65","30.85","0.77K","2.05%"
"Jun 05, 1983","30.77","30.30","30.80","30.10","1.32K","1.35%"
"May 29, 1983","30.36","30.05","30.45","30.05","0.31K","0.56%"
"May 22, 1983","30.19","30.25","30.50","29.95","0.85K","-0.36%"
"May 15, 1983","30.30","29.87","30.66","29.25","1.24K","1.68%"
"May 08, 1983","29.80","30.43","30.43","29.53","0.89K","-1.06%"
"May 01, 1983","30.12","30.66","30.72","29.95","1.04K","-1.67%"
"Apr 24, 1983","30.63","30.78","30.90","30.63","1.12K","-0.39%"
"Apr 17, 1983","30.75","30.56","30.85","30.55","1.05K","0.89%"
"Apr 10, 1983","30.48","30.40","31.00","30.00","1.89K","0.33%"
"Apr 03, 1983","30.38","29.30","30.65","29.29","1.91K","3.79%"
